_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,date,month,year
10412,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2022,202202,218010,214696,0.15,1.54,216233,2022-02-01,2,2022
10413,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2022,202203,224781,214604,3.11,4.74,217081,2022-03-01,3,2022
10414,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2022,202204,228086,214992,1.47,6.09,218173,2022-04-01,4,2022
10415,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2022,202205,229781,215157,0.74,6.8,219391,2022-05-01,5,2022
10416,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2022,202206,230554,215309,0.34,7.08,220662,2022-06-01,6,2022
10417,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2022,202207,231209,215589,0.28,7.25,221963,2022-07-01,7,2022
10418,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2022,202208,229409,215623,-0.78,6.39,223112,2022-08-01,8,2022
10419,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2022,202209,230109,216801,0.31,6.14,224221,2022-09-01,9,2022
10420,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2022,202210,231638,216423,0.66,7.03,225489,2022-10-01,10,2022
10421,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2022,202211,232347,217253,0.31,6.95,226747,2022-11-01,11,2022
10422,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2022,202212,233066,217356,0.31,7.23,228056,2022-12-01,12,2022
10423,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2021,202101,214771,214005,0.12,0.36,213611,2021-01-01,1,2021
10424,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2021,202102,214696,214021,-0.03,0.32,213667,2021-02-01,2,2021
10425,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2021,202103,214604,213833,-0.04,0.36,213732,2021-03-01,3,2021
10426,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2021,202104,214992,213878,0.18,0.52,213825,2021-04-01,4,2021
10427,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2021,202105,215157,213026,0.08,1,214002,2021-05-01,5,2021
10428,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2021,202106,215309,212675,0.07,1.24,214222,2021-06-01,6,2021
10429,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2021,202107,215589,212494,0.13,1.46,214480,2021-07-01,7,2021
10430,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2021,202108,215623,212504,0.02,1.47,214739,2021-08-01,8,2021
10431,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2021,202109,216801,212949,0.55,1.81,215060,2021-09-01,9,2021
10432,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2021,202110,216423,214143,-0.17,1.06,215250,2021-10-01,10,2021
10433,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2021,202111,217253,214523,0.38,1.27,215478,2021-11-01,11,2021
10434,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2021,202112,217356,214517,0.05,1.32,215715,2021-12-01,12,2021
10435,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2020,202001,214005,208113,0.24,2.83,210780,2020-01-01,1,2020
10436,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2020,202002,214021,208184,0.01,2.8,211266,2020-02-01,2,2020
10437,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2020,202003,213833,208472,-0.09,2.57,211713,2020-03-01,3,2020
10438,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2020,202004,213878,209384,0.02,2.15,212087,2020-04-01,4,2020
10439,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2020,202005,213026,209257,-0.4,1.8,212401,2020-05-01,5,2020
10440,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2020,202006,212675,209595,-0.16,1.47,212658,2020-06-01,6,2020
10441,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2020,202007,212494,209737,-0.09,1.31,212888,2020-07-01,7,2020
10442,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2020,202008,212504,209897,0,1.24,213105,2020-08-01,8,2020
10443,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2020,202009,212949,211105,0.21,0.87,213259,2020-09-01,9,2020
10444,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2020,202010,214143,212853,0.56,0.61,213366,2020-10-01,10,2020
10445,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2020,202011,214523,213374,0.18,0.54,213462,2020-11-01,11,2020
10446,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2020,202012,214517,213493,0,0.48,213547,2020-12-01,12,2020
10447,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2019,201901,208113,203131,0.11,2.45,205588,2019-01-01,1,2019
10448,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2019,201902,208184,203297,0.03,2.4,206032,2019-02-01,2,2019
10449,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2019,201903,208472,203573,0.14,2.41,206478,2019-03-01,3,2019
10450,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2019,201904,209384,204128,0.44,2.57,206956,2019-04-01,4,2019
10451,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2019,201905,209257,NA,-0.06,NA,207147,2019-05-01,5,2019
10452,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2019,201906,209595,204516,0.16,2.48,207571,2019-06-01,6,2019
10453,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2019,201907,209737,204542,0.07,2.54,208004,2019-07-01,7,2019
10454,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2019,201908,209897,204706,0.08,2.54,208436,2019-08-01,8,2019
10455,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2019,201909,211105,205627,0.58,2.66,208893,2019-09-01,9,2019
10456,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2019,201910,212853,207234,0.83,2.71,209361,2019-10-01,10,2019
10457,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2019,201911,213374,207848,0.24,2.66,209821,2019-11-01,11,2019
10458,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2019,201912,213493,207885,0.06,2.7,210289,2019-12-01,12,2019
10459,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2018,201801,203131,207812,0.32,-2.25,206189,2018-01-01,1,2018
10460,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2018,201802,203297,208183,0.08,-2.35,205782,2018-02-01,2,2018
10461,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2018,201803,203573,208519,0.14,-2.37,205370,2018-03-01,3,2018
10462,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2018,201804,204128,209152,0.27,-2.4,204951,2018-04-01,4,2018
10463,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2018,201805,NA,209577,NA,NA,NA,2018-05-01,5,2018
10464,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2018,201806,204516,209586,NA,-2.42,204070,2018-06-01,6,2018
10465,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2018,201807,204542,208573,0.01,-1.93,203703,2018-07-01,7,2018
10466,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2018,201808,204706,206444,0.08,-0.84,203545,2018-08-01,8,2018
10467,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2018,201809,205627,202687,0.45,1.45,203813,2018-09-01,9,2018
10468,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2018,201810,207234,203492,0.78,1.84,204153,2018-10-01,10,2018
10469,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2018,201811,207848,202440,0.3,2.67,204644,2018-11-01,11,2018
10470,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2018,201812,207885,202487,0.02,2.67,205135,2018-12-01,12,2018
10471,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2017,201701,207812,200187,0.27,3.81,204192,2017-01-01,1,2017
10472,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2017,201702,208183,200586,0.18,3.79,204825,2017-02-01,2,2017
10473,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2017,201703,208519,201171,0.16,3.65,205438,2017-03-01,3,2017
10474,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2017,201704,209152,201792,0.3,3.65,206051,2017-04-01,4,2017
10475,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2017,201705,209577,202285,0.2,3.6,206659,2017-05-01,5,2017
10476,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2017,201706,209586,202757,0,3.37,207228,2017-06-01,6,2017
10477,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2017,201707,208573,203437,-0.48,2.52,207656,2017-07-01,7,2017
10478,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2017,201708,206444,203881,-1.02,1.26,207869,2017-08-01,8,2017
10479,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2017,201709,202687,205220,-1.82,-1.23,207658,2017-09-01,9,2017
10480,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2017,201710,203492,206880,0.4,-1.64,207376,2017-10-01,10,2017
10481,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2017,201711,202440,207234,-0.52,-2.31,206976,2017-11-01,11,2017
10482,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2017,201712,202487,207252,0.02,-2.3,206579,2017-12-01,12,2017
10483,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2016,201601,200187,189365,0.52,5.71,194668,2016-01-01,1,2016
10484,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2016,201602,200586,189756,0.2,5.71,195571,2016-02-01,2,2016
10485,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2016,201603,201171,190501,0.29,5.6,196460,2016-03-01,3,2016
10486,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2016,201604,201792,191274,0.31,5.5,197336,2016-04-01,4,2016
10487,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2016,201605,202285,191884,0.24,5.42,198203,2016-05-01,5,2016
10488,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2016,201606,202757,192579,0.23,5.29,199051,2016-06-01,6,2016
10489,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2016,201607,203437,193366,0.34,5.21,199891,2016-07-01,7,2016
10490,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2016,201608,203881,194353,0.22,4.9,200685,2016-08-01,8,2016
10491,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2016,201609,205220,196253,0.66,4.57,201432,2016-09-01,9,2016
10492,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2016,201610,206880,197963,0.81,4.5,202175,2016-10-01,10,2016
10493,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2016,201611,207234,198747,0.17,4.27,202882,2016-11-01,11,2016
10494,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2016,201612,207252,199155,0.01,4.07,203557,2016-12-01,12,2016
10495,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2015,201501,189365,179464,0.54,5.52,184485,2015-01-01,1,2015
10496,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2015,201502,189756,180005,0.21,5.42,185297,2015-02-01,2,2015
10497,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2015,201503,190501,180755,0.39,5.39,186109,2015-03-01,3,2015
10498,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2015,201504,191274,181490,0.41,5.39,186925,2015-04-01,4,2015
10499,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2015,201505,191884,181990,0.32,5.44,187749,2015-05-01,5,2015
10500,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2015,201506,192579,182545,0.36,5.5,188585,2015-06-01,6,2015
10501,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2015,201507,193366,183348,0.41,5.46,189420,2015-07-01,7,2015
10502,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2015,201508,194353,184121,0.51,5.56,190273,2015-08-01,8,2015
10503,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2015,201509,196253,186001,0.98,5.51,191127,2015-09-01,9,2015
10504,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2015,201510,197963,187577,0.87,5.54,191993,2015-10-01,10,2015
10505,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2015,201511,198747,188275,0.4,5.56,192865,2015-11-01,11,2015
10506,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2015,201512,199155,188344,0.21,5.74,193766,2015-12-01,12,2015
10507,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2014,201401,179464,170303,0.4,5.38,175094,2014-01-01,1,2014
10508,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2014,201402,180005,170789,0.3,5.4,175862,2014-02-01,2,2014
10509,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2014,201403,180755,171322,0.42,5.51,176648,2014-03-01,3,2014
10510,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2014,201404,181490,172351,0.41,5.3,177410,2014-04-01,4,2014
10511,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2014,201405,181990,172796,0.28,5.32,178176,2014-05-01,5,2014
10512,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2014,201406,182545,173355,0.3,5.3,178942,2014-06-01,6,2014
10513,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2014,201407,183348,174189,0.44,5.26,179705,2014-07-01,7,2014
10514,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2014,201408,184121,174914,0.42,5.26,180472,2014-08-01,8,2014
10515,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2014,201409,186001,176526,1.02,5.37,181262,2014-09-01,9,2014
10516,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2014,201410,187577,178064,0.85,5.34,182055,2014-10-01,10,2014
10517,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2014,201411,188275,178619,0.37,5.41,182859,2014-11-01,11,2014
10518,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2014,201412,188344,178742,0.04,5.37,183660,2014-12-01,12,2014
10519,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2013,201301,170303,161986,0.31,5.13,166454,2013-01-01,1,2013
10520,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2013,201302,170789,162446,0.29,5.14,167149,2013-02-01,2,2013
10521,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2013,201303,171322,163170,0.31,5,167828,2013-03-01,3,2013
10522,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2013,201304,172351,163953,0.6,5.12,168528,2013-04-01,4,2013
10523,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2013,201305,172796,164650,0.26,4.95,169207,2013-05-01,5,2013
10524,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2013,201306,173355,164999,0.32,5.06,169903,2013-06-01,6,2013
10525,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2013,201307,174189,165831,0.48,5.04,170600,2013-07-01,7,2013
10526,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2013,201308,174914,166247,0.42,5.21,171322,2013-08-01,8,2013
10527,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2013,201309,176526,167533,0.92,5.37,172071,2013-09-01,9,2013
10528,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2013,201310,178064,168994,0.87,5.37,172827,2013-10-01,10,2013
10529,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2013,201311,178619,169542,0.31,5.35,173584,2013-11-01,11,2013
10530,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2013,201312,178742,169774,0.07,5.28,174331,2013-12-01,12,2013
10531,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2012,201201,161986,154422,0.53,4.9,158094,2012-01-01,1,2012
10532,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2012,201202,162446,154631,0.28,5.05,158745,2012-02-01,2,2012
10533,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2012,201203,163170,154998,0.45,5.27,159426,2012-03-01,3,2012
10534,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2012,201204,163953,155621,0.48,5.35,160121,2012-04-01,4,2012
10535,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2012,201205,164650,156166,0.43,5.43,160828,2012-05-01,5,2012
10536,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2012,201206,164999,156710,0.21,5.29,161518,2012-06-01,6,2012
10537,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2012,201207,165831,157583,0.5,5.23,162206,2012-07-01,7,2012
10538,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2012,201208,166247,158060,0.25,5.18,162888,2012-08-01,8,2012
10539,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2012,201209,167533,159032,0.77,5.35,163596,2012-09-01,9,2012
10540,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2012,201210,168994,160365,0.87,5.38,164315,2012-10-01,10,2012
10541,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2012,201211,169542,160839,0.32,5.41,165041,2012-11-01,11,2012
10542,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2012,201212,169774,161136,0.14,5.36,165760,2012-12-01,12,2012
10543,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2011,201101,154422,149695,0.32,3.16,151722,2011-01-01,1,2011
10544,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2011,201102,154631,149739,0.14,3.27,152130,2011-02-01,2,2011
10545,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2011,201103,154998,149924,0.24,3.38,152553,2011-03-01,3,2011
10546,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2011,201104,155621,150382,0.4,3.48,152989,2011-04-01,4,2011
10547,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2011,201105,156166,150681,0.35,3.64,153446,2011-05-01,5,2011
10548,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2011,201106,156710,150320,0.35,4.25,153979,2011-06-01,6,2011
10549,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2011,201107,157583,150883,0.56,4.44,154537,2011-07-01,7,2011
10550,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2011,201108,158060,151338,0.3,4.44,155097,2011-08-01,8,2011
10551,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2011,201109,159032,152136,0.61,4.53,155672,2011-09-01,9,2011
10552,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2011,201110,160365,153265,0.84,4.63,156264,2011-10-01,10,2011
10553,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2011,201111,160839,153654,0.3,4.68,156863,2011-11-01,11,2011
10554,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2011,201112,161136,153923,0.18,4.69,157464,2011-12-01,12,2011
10555,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2010,201001,149695,151877,0.19,-1.44,148417,2010-01-01,1,2010
10556,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2010,201002,149739,151133,0.03,-0.92,148301,2010-02-01,2,2010
10557,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2010,201003,149924,146787,0.12,2.14,148562,2010-03-01,3,2010
10558,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2010,201004,150382,146610,0.31,2.57,148877,2010-04-01,4,2010
10559,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2010,201005,150681,146917,0.2,2.56,149190,2010-05-01,5,2010
10560,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2010,201006,150320,147245,-0.24,2.09,149446,2010-06-01,6,2010
10561,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2010,201007,150883,147765,0.37,2.11,149706,2010-07-01,7,2010
10562,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2010,201008,151338,148049,0.3,2.22,149980,2010-08-01,8,2010
10563,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2010,201009,152136,148687,0.53,2.32,150268,2010-09-01,9,2010
10564,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2010,201010,153265,149479,0.74,2.53,150583,2010-10-01,10,2010
10565,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2010,201011,153654,149225,0.25,2.97,150952,2010-11-01,11,2010
10566,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2010,201012,153923,149411,0.18,3.02,151328,2010-12-01,12,2010
10567,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2009,200901,151877,149275,0.09,1.74,150427,2009-01-01,1,2009
10568,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2009,200902,151133,149251,-0.49,1.26,150584,2009-02-01,2,2009
10569,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2009,200903,146787,149446,-2.88,-1.78,150363,2009-03-01,3,2009
10570,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2009,200904,146610,149766,-0.12,-2.11,150100,2009-04-01,4,2009
10571,Geschlecht und Staatsangehörigkeit,nichtdeutsch weiblich,2009,200905,146917,150087,0.21,-2.11,149836,2009-05-01,5,2009
