_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,date,month,year
2479,Altersgruppen,Strafmündige (14 Jahre und älter),2001,200107,1111913,1099296,0.01,1.15,1107243,2001-07-01,7,2001
2480,Altersgruppen,Strafmündige (14 Jahre und älter),2001,200108,1111667,1099826,-0.02,1.08,1108230,2001-08-01,8,2001
2481,Altersgruppen,Strafmündige (14 Jahre und älter),2001,200109,1112911,1100994,0.11,1.08,1109223,2001-09-01,9,2001
2482,Altersgruppen,Strafmündige (14 Jahre und älter),2001,200110,1116059,1104024,0.28,1.09,1110226,2001-10-01,10,2001
2483,Altersgruppen,Strafmündige (14 Jahre und älter),2001,200111,1116715,1105622,0.06,1,1111150,2001-11-01,11,2001
2484,Altersgruppen,Strafmündige (14 Jahre und älter),2001,200112,1116963,1106055,0.02,0.99,1112059,2001-12-01,12,2001
2485,Altersgruppen,Strafmündige (14 Jahre und älter),2000,200001,1091781,NA,0.08,NA,1091781,2000-01-01,1,2000
2486,Altersgruppen,Strafmündige (14 Jahre und älter),2000,200002,1092096,NA,0.03,NA,1091939,2000-02-01,2,2000
2487,Altersgruppen,Strafmündige (14 Jahre und älter),2000,200003,1092443,NA,0.03,NA,1092107,2000-03-01,3,2000
2488,Altersgruppen,Strafmündige (14 Jahre und älter),2000,200004,1094068,NA,0.15,NA,1092597,2000-04-01,4,2000
2489,Altersgruppen,Strafmündige (14 Jahre und älter),2000,200005,1095567,NA,0.14,NA,1093191,2000-05-01,5,2000
2490,Altersgruppen,Strafmündige (14 Jahre und älter),2000,200006,1097433,NA,0.17,NA,1093898,2000-06-01,6,2000
2491,Altersgruppen,Strafmündige (14 Jahre und älter),2000,200007,1099296,NA,0.17,NA,1094669,2000-07-01,7,2000
2492,Altersgruppen,Strafmündige (14 Jahre und älter),2000,200008,1099826,1086996,0.05,1.18,1095314,2000-08-01,8,2000
2493,Altersgruppen,Strafmündige (14 Jahre und älter),2000,200009,1100994,1088397,0.11,1.16,1095945,2000-09-01,9,2000
2494,Altersgruppen,Strafmündige (14 Jahre und älter),2000,200010,1104024,1090602,0.28,1.23,1096753,2000-10-01,10,2000
2495,Altersgruppen,Strafmündige (14 Jahre und älter),2000,200011,1105622,1091137,0.14,1.33,1097559,2000-11-01,11,2000
2496,Altersgruppen,Strafmündige (14 Jahre und älter),2000,200012,1106055,1090925,0.04,1.39,1098267,2000-12-01,12,2000
2497,Altersgruppen,Volljährige (18 Jahre und älter),2025,202501,1357522,1341317,0.02,1.21,1350436,2025-01-01,1,2025
2498,Altersgruppen,Volljährige (18 Jahre und älter),2025,202502,1358520,1343033,0.07,1.15,1351726,2025-02-01,2,2025
2499,Altersgruppen,Volljährige (18 Jahre und älter),2025,202503,1358926,1344275,0.03,1.09,1352947,2025-03-01,3,2025
2500,Altersgruppen,Volljährige (18 Jahre und älter),2025,202504,1358875,1346103,0,0.95,1354012,2025-04-01,4,2025
2501,Altersgruppen,Volljährige (18 Jahre und älter),2025,202505,1359513,1347883,0.05,0.86,1354981,2025-05-01,5,2025
2502,Altersgruppen,Volljährige (18 Jahre und älter),2025,202506,1359796,1348708,0.02,0.82,1355905,2025-06-01,6,2025
2503,Altersgruppen,Volljährige (18 Jahre und älter),2025,202507,1359931,1349000,0.01,0.81,1356816,2025-07-01,7,2025
2504,Altersgruppen,Volljährige (18 Jahre und älter),2025,202508,1359563,1348322,-0.03,0.83,1357753,2025-08-01,8,2025
2505,Altersgruppen,Volljährige (18 Jahre und älter),2025,202509,NA,1350520,NA,NA,NA,2025-09-01,9,2025
2506,Altersgruppen,Volljährige (18 Jahre und älter),2025,202510,NA,1355092,NA,NA,NA,2025-10-01,10,2025
2507,Altersgruppen,Volljährige (18 Jahre und älter),2025,202511,NA,1357482,NA,NA,NA,2025-11-01,11,2025
2508,Altersgruppen,Volljährige (18 Jahre und älter),2025,202512,NA,1357290,NA,NA,NA,2025-12-01,12,2025
2509,Altersgruppen,Volljährige (18 Jahre und älter),2024,202401,1341317,1342018,-0.1,-0.05,1338395,2024-01-01,1,2024
2510,Altersgruppen,Volljährige (18 Jahre und älter),2024,202402,1343033,1342763,0.13,0.02,1338417,2024-02-01,2,2024
2511,Altersgruppen,Volljährige (18 Jahre und älter),2024,202403,1344275,1343213,0.09,0.08,1338506,2024-03-01,3,2024
2512,Altersgruppen,Volljährige (18 Jahre und älter),2024,202404,1346103,1344082,0.14,0.15,1338674,2024-04-01,4,2024
2513,Altersgruppen,Volljährige (18 Jahre und älter),2024,202405,1347883,1331976,0.13,1.19,1340000,2024-05-01,5,2024
2514,Altersgruppen,Volljährige (18 Jahre und älter),2024,202406,1348708,1332259,0.06,1.23,1341371,2024-06-01,6,2024
2515,Altersgruppen,Volljährige (18 Jahre und älter),2024,202407,1349000,1332734,0.02,1.22,1342726,2024-07-01,7,2024
2516,Altersgruppen,Volljährige (18 Jahre und älter),2024,202408,1348322,1332612,-0.05,1.18,1344035,2024-08-01,8,2024
2517,Altersgruppen,Volljährige (18 Jahre und älter),2024,202409,1350520,1335424,0.16,1.13,1345293,2024-09-01,9,2024
2518,Altersgruppen,Volljährige (18 Jahre und älter),2024,202410,1355092,1339789,0.34,1.14,1346569,2024-10-01,10,2024
2519,Altersgruppen,Volljährige (18 Jahre und älter),2024,202411,1357482,1341940,0.18,1.16,1347864,2024-11-01,11,2024
2520,Altersgruppen,Volljährige (18 Jahre und älter),2024,202412,1357290,1342630,-0.01,1.09,1349085,2024-12-01,12,2024
2521,Altersgruppen,Volljährige (18 Jahre und älter),2023,202301,1342018,1321569,0.05,1.55,1335333,2023-01-01,1,2023
2522,Altersgruppen,Volljährige (18 Jahre und älter),2023,202302,1342763,1322402,0.06,1.54,1337030,2023-02-01,2,2023
2523,Altersgruppen,Volljährige (18 Jahre und älter),2023,202303,1343213,1329572,0.03,1.03,1338167,2023-03-01,3,2023
2524,Altersgruppen,Volljährige (18 Jahre und älter),2023,202304,1344082,1333701,0.06,0.78,1339032,2023-04-01,4,2023
2525,Altersgruppen,Volljährige (18 Jahre und älter),2023,202305,1331976,1335708,-0.9,-0.28,1338721,2023-05-01,5,2023
2526,Altersgruppen,Volljährige (18 Jahre und älter),2023,202306,1332259,1336827,0.02,-0.34,1338340,2023-06-01,6,2023
2527,Altersgruppen,Volljährige (18 Jahre und älter),2023,202307,1332734,1338114,0.04,-0.4,1337892,2023-07-01,7,2023
2528,Altersgruppen,Volljährige (18 Jahre und älter),2023,202308,1332612,1332524,-0.01,0.01,1337899,2023-08-01,8,2023
2529,Altersgruppen,Volljährige (18 Jahre und älter),2023,202309,1335424,1333774,0.21,0.12,1338037,2023-09-01,9,2023
2530,Altersgruppen,Volljährige (18 Jahre und älter),2023,202310,1339789,1338121,0.33,0.12,1338176,2023-10-01,10,2023
2531,Altersgruppen,Volljährige (18 Jahre und älter),2023,202311,1341940,1339948,0.16,0.15,1338342,2023-11-01,11,2023
2532,Altersgruppen,Volljährige (18 Jahre und älter),2023,202312,1342630,1341288,0.05,0.1,1338453,2023-12-01,12,2023
2533,Altersgruppen,Volljährige (18 Jahre und älter),2022,202201,1321569,1323119,0.05,-0.12,1322035,2022-01-01,1,2022
2534,Altersgruppen,Volljährige (18 Jahre und älter),2022,202202,1322402,1322572,0.06,-0.01,1322021,2022-02-01,2,2022
2535,Altersgruppen,Volljährige (18 Jahre und älter),2022,202203,1329572,1321709,0.54,0.59,1322676,2022-03-01,3,2022
2536,Altersgruppen,Volljährige (18 Jahre und älter),2022,202204,1333701,1322127,0.31,0.88,1323641,2022-04-01,4,2022
2537,Altersgruppen,Volljährige (18 Jahre und älter),2022,202205,1335708,1321911,0.15,1.04,1324791,2022-05-01,5,2022
2538,Altersgruppen,Volljährige (18 Jahre und älter),2022,202206,1336827,1321567,0.08,1.15,1326062,2022-06-01,6,2022
2539,Altersgruppen,Volljährige (18 Jahre und älter),2022,202207,1338114,1321643,0.1,1.25,1327435,2022-07-01,7,2022
2540,Altersgruppen,Volljährige (18 Jahre und älter),2022,202208,1332524,1320782,-0.42,0.89,1328413,2022-08-01,8,2022
2541,Altersgruppen,Volljährige (18 Jahre und älter),2022,202209,1333774,1323723,0.09,0.76,1329251,2022-09-01,9,2022
2542,Altersgruppen,Volljährige (18 Jahre und älter),2022,202210,1338121,1322672,0.33,1.17,1330538,2022-10-01,10,2022
2543,Altersgruppen,Volljährige (18 Jahre und älter),2022,202211,1339948,1323251,0.14,1.26,1331930,2022-11-01,11,2022
2544,Altersgruppen,Volljährige (18 Jahre und älter),2022,202212,1341288,1320896,0.1,1.54,1333629,2022-12-01,12,2022
2545,Altersgruppen,Volljährige (18 Jahre und älter),2021,202101,1323119,1323506,0,-0.03,1322294,2021-01-01,1,2021
2546,Altersgruppen,Volljährige (18 Jahre und älter),2021,202102,1322572,1324252,-0.04,-0.13,1322154,2021-02-01,2,2021
2547,Altersgruppen,Volljährige (18 Jahre und älter),2021,202103,1321709,1324022,-0.07,-0.17,1321962,2021-03-01,3,2021
2548,Altersgruppen,Volljährige (18 Jahre und älter),2021,202104,1322127,1323707,0.03,-0.12,1321830,2021-04-01,4,2021
2549,Altersgruppen,Volljährige (18 Jahre und älter),2021,202105,1321911,1321786,-0.02,0.01,1321840,2021-05-01,5,2021
2550,Altersgruppen,Volljährige (18 Jahre und älter),2021,202106,1321567,1320750,-0.03,0.06,1321909,2021-06-01,6,2021
2551,Altersgruppen,Volljährige (18 Jahre und älter),2021,202107,1321643,1320271,0.01,0.1,1322023,2021-07-01,7,2021
2552,Altersgruppen,Volljährige (18 Jahre und älter),2021,202108,1320782,1319397,-0.07,0.1,1322138,2021-08-01,8,2021
2553,Altersgruppen,Volljährige (18 Jahre und älter),2021,202109,1323723,1319923,0.22,0.29,1322455,2021-09-01,9,2021
2554,Altersgruppen,Volljährige (18 Jahre und älter),2021,202110,1322672,1323044,-0.08,-0.03,1322424,2021-10-01,10,2021
2555,Altersgruppen,Volljährige (18 Jahre und älter),2021,202111,1323251,1324078,0.04,-0.06,1322355,2021-11-01,11,2021
2556,Altersgruppen,Volljährige (18 Jahre und älter),2021,202112,1320896,1323184,-0.18,-0.17,1322164,2021-12-01,12,2021
2557,Altersgruppen,Volljährige (18 Jahre und älter),2020,202001,1323506,1309252,0.03,1.09,1316180,2020-01-01,1,2020
2558,Altersgruppen,Volljährige (18 Jahre und älter),2020,202002,1324252,1309890,0.06,1.1,1317376,2020-02-01,2,2020
2559,Altersgruppen,Volljährige (18 Jahre und älter),2020,202003,1324022,1310326,-0.02,1.05,1318518,2020-03-01,3,2020
2560,Altersgruppen,Volljährige (18 Jahre und älter),2020,202004,1323707,1312558,-0.02,0.85,1319447,2020-04-01,4,2020
2561,Altersgruppen,Volljährige (18 Jahre und älter),2020,202005,1321786,1312846,-0.15,0.68,1320192,2020-05-01,5,2020
2562,Altersgruppen,Volljährige (18 Jahre und älter),2020,202006,1320750,1313596,-0.08,0.54,1320788,2020-06-01,6,2020
2563,Altersgruppen,Volljährige (18 Jahre und älter),2020,202007,1320271,1314026,-0.04,0.48,1321308,2020-07-01,7,2020
2564,Altersgruppen,Volljährige (18 Jahre und älter),2020,202008,1319397,1313611,-0.07,0.44,1321791,2020-08-01,8,2020
2565,Altersgruppen,Volljährige (18 Jahre und älter),2020,202009,1319923,1316729,0.04,0.24,1322057,2020-09-01,9,2020
2566,Altersgruppen,Volljährige (18 Jahre und älter),2020,202010,1323044,1321358,0.24,0.13,1322197,2020-10-01,10,2020
2567,Altersgruppen,Volljährige (18 Jahre und älter),2020,202011,1324078,1322587,0.08,0.11,1322321,2020-11-01,11,2020
2568,Altersgruppen,Volljährige (18 Jahre und älter),2020,202012,1323184,1323121,-0.07,0,1322327,2020-12-01,12,2020
2569,Altersgruppen,Volljährige (18 Jahre und älter),2019,201901,1309252,1295440,0.03,1.07,1302745,2019-01-01,1,2019
2570,Altersgruppen,Volljährige (18 Jahre und älter),2019,201902,1309890,1296482,0.05,1.03,1303964,2019-02-01,2,2019
2571,Altersgruppen,Volljährige (18 Jahre und älter),2019,201903,1310326,1297383,0.03,1,1305141,2019-03-01,3,2019
2572,Altersgruppen,Volljährige (18 Jahre und älter),2019,201904,1312558,1298739,0.17,1.06,1306397,2019-04-01,4,2019
2573,Altersgruppen,Volljährige (18 Jahre und älter),2019,201905,1312846,NA,0.02,NA,1306935,2019-05-01,5,2019
2574,Altersgruppen,Volljährige (18 Jahre und älter),2019,201906,1313596,1300337,0.06,1.02,1308040,2019-06-01,6,2019
2575,Altersgruppen,Volljährige (18 Jahre und älter),2019,201907,1314026,1300700,0.03,1.02,1309150,2019-07-01,7,2019
2576,Altersgruppen,Volljährige (18 Jahre und älter),2019,201908,1313611,1300662,-0.03,1,1310229,2019-08-01,8,2019
2577,Altersgruppen,Volljährige (18 Jahre und älter),2019,201909,1316729,1302918,0.24,1.06,1311380,2019-09-01,9,2019
2578,Altersgruppen,Volljährige (18 Jahre und älter),2019,201910,1321358,1306320,0.35,1.15,1312633,2019-10-01,10,2019
2579,Altersgruppen,Volljährige (18 Jahre und älter),2019,201911,1322587,1308550,0.09,1.07,1313803,2019-11-01,11,2019
2580,Altersgruppen,Volljährige (18 Jahre und älter),2019,201912,1323121,1308857,0.04,1.09,1314992,2019-12-01,12,2019
2581,Altersgruppen,Volljährige (18 Jahre und älter),2018,201801,1295440,1316239,-0.05,-1.58,1310029,2018-01-01,1,2018
2582,Altersgruppen,Volljährige (18 Jahre und älter),2018,201802,1296482,1316024,0.08,-1.48,1308400,2018-02-01,2,2018
2583,Altersgruppen,Volljährige (18 Jahre und älter),2018,201803,1297383,1317187,0.07,-1.5,1306750,2018-03-01,3,2018
2584,Altersgruppen,Volljährige (18 Jahre und älter),2018,201804,1298739,1318669,0.1,-1.51,1305089,2018-04-01,4,2018
2585,Altersgruppen,Volljährige (18 Jahre und älter),2018,201805,NA,1319541,NA,NA,NA,2018-05-01,5,2018
2586,Altersgruppen,Volljährige (18 Jahre und älter),2018,201806,1300337,1319492,NA,-1.45,1302034,2018-06-01,6,2018
2587,Altersgruppen,Volljährige (18 Jahre und älter),2018,201807,1300700,1317484,0.03,-1.27,1300508,2018-07-01,7,2018
2588,Altersgruppen,Volljährige (18 Jahre und älter),2018,201808,1300662,1311316,0,-0.81,1299539,2018-08-01,8,2018
2589,Altersgruppen,Volljährige (18 Jahre und älter),2018,201809,1302918,1302784,0.17,0.01,1299552,2018-09-01,9,2018
2590,Altersgruppen,Volljährige (18 Jahre und älter),2018,201810,1306320,1304816,0.26,0.12,1299688,2018-10-01,10,2018
2591,Altersgruppen,Volljährige (18 Jahre und älter),2018,201811,1308550,1301553,0.17,0.54,1300324,2018-11-01,11,2018
2592,Altersgruppen,Volljährige (18 Jahre und älter),2018,201812,1308857,1296038,0.02,0.99,1301490,2018-12-01,12,2018
2593,Altersgruppen,Volljährige (18 Jahre und älter),2017,201701,1316239,1299735,0.07,1.27,1309244,2017-01-01,1,2017
2594,Altersgruppen,Volljährige (18 Jahre und älter),2017,201702,1316024,1301639,-0.02,1.11,1310443,2017-02-01,2,2017
2595,Altersgruppen,Volljährige (18 Jahre und älter),2017,201703,1317187,1302380,0.09,1.14,1311677,2017-03-01,3,2017
2596,Altersgruppen,Volljährige (18 Jahre und älter),2017,201704,1318669,1304439,0.11,1.09,1312863,2017-04-01,4,2017
2597,Altersgruppen,Volljährige (18 Jahre und älter),2017,201705,1319541,1305599,0.07,1.07,1314024,2017-05-01,5,2017
2598,Altersgruppen,Volljährige (18 Jahre und älter),2017,201706,1319492,1306363,0,1.01,1315119,2017-06-01,6,2017
2599,Altersgruppen,Volljährige (18 Jahre und älter),2017,201707,1317484,1308280,-0.15,0.7,1315886,2017-07-01,7,2017
2600,Altersgruppen,Volljährige (18 Jahre und älter),2017,201708,1311316,1308325,-0.47,0.23,1316135,2017-08-01,8,2017
2601,Altersgruppen,Volljährige (18 Jahre und älter),2017,201709,1302784,1310923,-0.65,-0.62,1315457,2017-09-01,9,2017
2602,Altersgruppen,Volljährige (18 Jahre und älter),2017,201710,1304816,1315469,0.16,-0.81,1314569,2017-10-01,10,2017
2603,Altersgruppen,Volljährige (18 Jahre und älter),2017,201711,1301553,1316010,-0.25,-1.1,1313364,2017-11-01,11,2017
2604,Altersgruppen,Volljährige (18 Jahre und älter),2017,201712,1296038,1315263,-0.42,-1.46,1311762,2017-12-01,12,2017
2605,Altersgruppen,Volljährige (18 Jahre und älter),2016,201601,1299735,1275936,0.13,1.87,1288054,2016-01-01,1,2016
2606,Altersgruppen,Volljährige (18 Jahre und älter),2016,201602,1301639,1276797,0.15,1.95,1290125,2016-02-01,2,2016
2607,Altersgruppen,Volljährige (18 Jahre und älter),2016,201603,1302380,1278783,0.06,1.85,1292091,2016-03-01,3,2016
2608,Altersgruppen,Volljährige (18 Jahre und älter),2016,201604,1304439,1280644,0.16,1.86,1294074,2016-04-01,4,2016
2609,Altersgruppen,Volljährige (18 Jahre und älter),2016,201605,1305599,1282364,0.09,1.81,1296010,2016-05-01,5,2016
2610,Altersgruppen,Volljährige (18 Jahre und älter),2016,201606,1306363,1283891,0.06,1.75,1297883,2016-06-01,6,2016
2611,Altersgruppen,Volljährige (18 Jahre und älter),2016,201607,1308280,1285848,0.15,1.74,1299752,2016-07-01,7,2016
2612,Altersgruppen,Volljährige (18 Jahre und älter),2016,201608,1308325,1287081,0,1.65,1301523,2016-08-01,8,2016
2613,Altersgruppen,Volljährige (18 Jahre und älter),2016,201609,1310923,1290928,0.2,1.55,1303189,2016-09-01,9,2016
2614,Altersgruppen,Volljährige (18 Jahre und älter),2016,201610,1315469,1295293,0.35,1.56,1304870,2016-10-01,10,2016
2615,Altersgruppen,Volljährige (18 Jahre und älter),2016,201611,1316010,1297209,0.04,1.45,1306437,2016-11-01,11,2016
2616,Altersgruppen,Volljährige (18 Jahre und älter),2016,201612,1315263,1298080,-0.06,1.32,1307869,2016-12-01,12,2016
2617,Altersgruppen,Volljährige (18 Jahre und älter),2015,201501,1275936,1254793,0.12,1.68,1266475,2015-01-01,1,2015
2618,Altersgruppen,Volljährige (18 Jahre und älter),2015,201502,1276797,1256173,0.07,1.64,1268194,2015-02-01,2,2015
2619,Altersgruppen,Volljährige (18 Jahre und älter),2015,201503,1278783,1258409,0.16,1.62,1269892,2015-03-01,3,2015
2620,Altersgruppen,Volljährige (18 Jahre und älter),2015,201504,1280644,1260186,0.15,1.62,1271597,2015-04-01,4,2015
2621,Altersgruppen,Volljährige (18 Jahre und älter),2015,201505,1282364,1261664,0.13,1.64,1273322,2015-05-01,5,2015
2622,Altersgruppen,Volljährige (18 Jahre und älter),2015,201506,1283891,1262543,0.12,1.69,1275101,2015-06-01,6,2015
2623,Altersgruppen,Volljährige (18 Jahre und älter),2015,201507,1285848,1264095,0.15,1.72,1276913,2015-07-01,7,2015
2624,Altersgruppen,Volljährige (18 Jahre und älter),2015,201508,1287081,1265624,0.1,1.7,1278701,2015-08-01,8,2015
2625,Altersgruppen,Volljährige (18 Jahre und älter),2015,201509,1290928,1269630,0.3,1.68,1280476,2015-09-01,9,2015
2626,Altersgruppen,Volljährige (18 Jahre und älter),2015,201510,1295293,1273757,0.34,1.69,1282271,2015-10-01,10,2015
2627,Altersgruppen,Volljährige (18 Jahre und älter),2015,201511,1297209,1275267,0.15,1.72,1284099,2015-11-01,11,2015
2628,Altersgruppen,Volljährige (18 Jahre und älter),2015,201512,1298080,1274418,0.07,1.86,1286071,2015-12-01,12,2015
2629,Altersgruppen,Volljährige (18 Jahre und älter),2014,201401,1254793,1233520,0.07,1.72,1245059,2014-01-01,1,2014
2630,Altersgruppen,Volljährige (18 Jahre und älter),2014,201402,1256173,1234536,0.11,1.75,1246862,2014-02-01,2,2014
2631,Altersgruppen,Volljährige (18 Jahre und älter),2014,201403,1258409,1235640,0.18,1.84,1248759,2014-03-01,3,2014
2632,Altersgruppen,Volljährige (18 Jahre und älter),2014,201404,1260186,1238311,0.14,1.77,1250582,2014-04-01,4,2014
2633,Altersgruppen,Volljährige (18 Jahre und älter),2014,201405,1261664,1239617,0.12,1.78,1252419,2014-05-01,5,2014
2634,Altersgruppen,Volljährige (18 Jahre und älter),2014,201406,1262543,1241308,0.07,1.71,1254189,2014-06-01,6,2014
2635,Altersgruppen,Volljährige (18 Jahre und älter),2014,201407,1264095,1243403,0.12,1.66,1255913,2014-07-01,7,2014
2636,Altersgruppen,Volljährige (18 Jahre und älter),2014,201408,1265624,1244400,0.12,1.71,1257682,2014-08-01,8,2014
2637,Altersgruppen,Volljährige (18 Jahre und älter),2014,201409,1269630,1248258,0.32,1.71,1259463,2014-09-01,9,2014
2638,Altersgruppen,Volljährige (18 Jahre und älter),2014,201410,1273757,1252648,0.33,1.69,1261222,2014-10-01,10,2014
2639,Altersgruppen,Volljährige (18 Jahre und älter),2014,201411,1275267,1253890,0.12,1.7,1263003,2014-11-01,11,2014
2640,Altersgruppen,Volljährige (18 Jahre und älter),2014,201412,1274418,1253899,-0.07,1.64,1264713,2014-12-01,12,2014
2641,Altersgruppen,Volljährige (18 Jahre und älter),2013,201301,1233520,1210869,0.04,1.87,1223711,2013-01-01,1,2013
2642,Altersgruppen,Volljährige (18 Jahre und älter),2013,201302,1234536,1212250,0.08,1.84,1225568,2013-02-01,2,2013
2643,Altersgruppen,Volljährige (18 Jahre und älter),2013,201303,1235640,1213963,0.09,1.79,1227375,2013-03-01,3,2013
2644,Altersgruppen,Volljährige (18 Jahre und älter),2013,201304,1238311,1216316,0.22,1.81,1229208,2013-04-01,4,2013
2645,Altersgruppen,Volljährige (18 Jahre und älter),2013,201305,1239617,1220935,0.11,1.53,1230764,2013-05-01,5,2013
2646,Altersgruppen,Volljährige (18 Jahre und älter),2013,201306,1241308,1220083,0.14,1.74,1232533,2013-06-01,6,2013
2647,Altersgruppen,Volljährige (18 Jahre und älter),2013,201307,1243403,1222219,0.17,1.73,1234299,2013-07-01,7,2013
2648,Altersgruppen,Volljährige (18 Jahre und älter),2013,201308,1244400,1222937,0.08,1.76,1236087,2013-08-01,8,2013
2649,Altersgruppen,Volljährige (18 Jahre und älter),2013,201309,1248258,1226164,0.31,1.8,1237928,2013-09-01,9,2013
